Lat, Lon
23.618549, 68.480682
23.618591, 68.482521
23.620322, 68.483569
23.624373, 68.483454
23.627457, 68.484844
23.630245, 68.487702
23.632687, 68.490936
23.635410, 68.491598
23.638441, 68.490410
23.641430, 68.488120
23.641710, 68.485541
23.638548, 68.480860
23.635769, 68.478001
23.633700, 68.476585
23.631974, 68.475164
23.629099, 68.468314
23.630838, 68.460498
23.633703, 68.452749
23.644049, 68.451214
23.651353, 68.453347
23.657152, 68.459683
23.658348, 68.462837
23.661759, 68.473024
23.664494, 68.483730
23.665944, 68.491532
23.668285, 68.504284
23.670212, 68.508815
23.674004, 68.515914
23.679639, 68.524930
23.685845, 68.531299
23.688983, 68.536463
23.691521, 68.541630
23.697720, 68.548665
23.704493, 68.553717
23.712434, 68.557435
23.719240, 68.561388
23.720471, 68.565072
23.722465, 68.573541
23.728115, 68.582561
23.731913, 68.589664
23.737605, 68.600653
23.743853, 68.609648
23.747555, 68.612831
23.751888, 68.617302
23.755631, 68.622442
23.761217, 68.629499
23.768609, 68.635205
23.776536, 68.638264
23.783843, 68.640688
23.793013, 68.645684
23.804137, 68.656534
23.809235, 68.668199
23.811253, 68.677325
23.816421, 68.691612
23.817797, 68.699440
23.820412, 68.708552
23.824277, 68.718948
23.828151, 68.729997
23.830073, 68.734875
23.833265, 68.742972
23.836506, 68.752722
23.837674, 68.754447
23.838176, 68.756403
23.840973, 68.760495
23.843816, 68.765333
23.846671, 68.767004
23.849269, 68.767958
23.852712, 68.769266
23.856361, 68.770169
23.858903, 68.772820
23.860016, 68.773928
23.860742, 68.776112
23.861504, 68.778614
23.862082, 68.780593
23.865744, 68.785385
23.867318, 68.785943
23.868623, 68.787880
23.869551, 68.791339
23.869927, 68.792801
23.869983, 68.795376
23.870065, 68.799421
23.869140, 68.803493
23.868847, 68.805344
23.870242, 68.807145
23.871261, 68.807486
23.872307, 68.808564
23.873002, 68.809652
23.873058, 68.812226
23.873463, 68.815524
23.874585, 68.820282
23.875989, 68.822082
23.877056, 68.824265
23.877738, 68.824987
23.879095, 68.824953
23.879747, 68.823831
23.879709, 68.821988
23.878859, 68.814287
23.878304, 68.803995
23.879099, 68.794036
23.879544, 68.783353
23.879159, 68.781152
23.877733, 68.778247
23.875025, 68.777951
23.871932, 68.776194
23.872181, 68.772132
23.873758, 68.766946
23.877684, 68.760586
23.880668, 68.757566
23.878546, 68.753574
23.876445, 68.750679
23.872963, 68.746357
23.870871, 68.743469
23.866797, 68.743202
23.861366, 68.742979
23.858290, 68.741955
23.854789, 68.736895
23.849568, 68.730782
23.848819, 68.727487
23.849055, 68.723068
23.849300, 68.718650
23.848245, 68.716833
23.845208, 68.717653
23.843142, 68.716236
23.841710, 68.712959
23.840292, 68.710055
23.839490, 68.704559
23.838360, 68.699438
23.837570, 68.694307
23.836440, 68.689186
23.836346, 68.685143
23.836728, 68.678379
23.837678, 68.662670
23.835608, 68.641633
23.830603, 68.629252
23.815283, 68.612241
23.812364, 68.610077
23.810607, 68.609352
23.808454, 68.607893
23.804782, 68.605371
23.799852, 68.601581
23.793121, 68.597826
23.787610, 68.594703
23.778514, 68.592982
23.771762, 68.588577
23.769269, 68.585361
23.765438, 68.576300
23.760353, 68.565293
23.754561, 68.550370
23.751980, 68.543233
23.749978, 68.535428
23.750846, 68.532587
23.753041, 68.525274
23.740216, 68.518754
23.738200, 68.514052
23.737801, 68.497395
23.736706, 68.490051
23.734841, 68.485071
23.734050, 68.482727
23.732325, 68.476521
23.730186, 68.468559
23.730482, 68.465960
23.730437, 68.463993
23.732655, 68.461465
23.735010, 68.459430
23.735473, 68.456726
23.735331, 68.450850
23.734759, 68.447852
23.733221, 68.443137
23.728797, 68.433123
23.729767, 68.427810
23.733076, 68.424026
23.737835, 68.424170
23.742149, 68.427012
23.744236, 68.427900
23.751340, 68.431010
23.752960, 68.432684
23.754433, 68.432916
23.759092, 68.433705
23.760554, 68.433389
23.759848, 68.431689
23.755493, 68.429126
23.749546, 68.425608
23.744757, 68.423873
23.733681, 68.419281
23.730982, 68.419832
23.728395, 68.425799
23.726195, 68.428323
23.723952, 68.429205
23.722267, 68.428774
23.717316, 68.423460
23.717291, 68.422240
23.715618, 68.420394
23.712301, 68.418048
23.703874, 68.408723
23.699812, 68.405079
23.697218, 68.400993
23.685453, 68.388280
23.675315, 68.388820
23.673288, 68.388505
23.671895, 68.387823
23.671257, 68.386994
23.666870, 68.385429
23.662778, 68.384051
23.657289, 68.381022
23.655654, 68.379698
23.655304, 68.378688
23.649098, 68.374460
23.641840, 68.368718
23.641023, 68.367448
23.639428, 68.364929
23.637801, 68.361217
23.639183, 68.353085
23.638234, 68.351893
23.630093, 68.351281
23.626241, 68.349801
23.622584, 68.348438
23.620202, 68.352415
23.617710, 68.352587
23.616577, 68.352546
23.614730, 68.351129
23.604687, 68.337556
23.603559, 68.337465
23.602020, 68.338356
23.600696, 68.339690
23.597993, 68.340813
23.596865, 68.340721
23.592706, 68.337779
23.589915, 68.333481
23.586444, 68.333358
23.584448, 68.332145
23.580905, 68.326376
23.578971, 68.321530
23.581508, 68.313617
23.586383, 68.310414
23.586124, 68.309077
23.578365, 68.310151
23.580270, 68.304471
23.582525, 68.300124
23.584081, 68.299108
23.589121, 68.301449
23.591365, 68.301084
23.592881, 68.299323
23.587693, 68.289993
23.587643, 68.288203
23.594172, 68.274796
23.594443, 68.271128
23.594197, 68.270140
23.588386, 68.269118
23.586711, 68.268396
23.585733, 68.265961
23.585461, 68.264276
23.587830, 68.251862
23.588600, 68.251168
23.590246, 68.244797
23.590083, 68.241044
23.590674, 68.238164
23.592404, 68.234678
23.594786, 68.230924
23.590991, 68.215358
23.591722, 68.186540
23.592448, 68.178927
23.593371, 68.174619
23.597444, 68.157097
23.599953, 68.146120
23.600995, 68.141906
23.603179, 68.137534
23.606402, 68.132881
23.608517, 68.128560
23.610099, 68.126931
23.611395, 68.125210
23.615623, 68.119305
23.620310, 68.115999
23.624980, 68.112719
23.627889, 68.111634
23.631203, 68.109516
23.634280, 68.106110
23.635678, 68.106116
23.636363, 68.107439
23.641522, 68.116941
23.645243, 68.123150
23.648528, 68.129047
23.652733, 68.138446
23.656929, 68.147855
23.661096, 68.155834
23.669248, 68.165115
23.676045, 68.173015
23.685405, 68.177974
23.694692, 68.180074
23.703904, 68.179318
23.712652, 68.177622
23.719220, 68.176473
23.729743, 68.175679
23.735935, 68.176914
23.743939, 68.180493
23.749741, 68.183656
23.751951, 68.185169
23.757980, 68.190847
23.766284, 68.196010
23.777261, 68.199614
23.789563, 68.201708
23.801791, 68.200838
23.812654, 68.200020
23.825788, 68.199131
23.836239, 68.199793
23.848541, 68.201888
23.864961, 68.205328
23.874572, 68.208976
23.878756, 68.212788
23.882537, 68.218593
23.887415, 68.231744
23.894496, 68.242868
23.900269, 68.255504
23.900311, 68.261418
23.896335, 68.268037
23.893488, 68.273622
23.892246, 68.279161
23.893503, 68.283377
23.896522, 68.284539
23.899248, 68.282957
23.900771, 68.279409
23.904101, 68.274560
23.907431, 68.269704
23.910069, 68.264876
23.913960, 68.264007
23.920188, 68.264324
23.924624, 68.266942
23.933069, 68.273191
23.938701, 68.277276
23.942990, 68.282900
23.944499, 68.287860
23.942515, 68.291423
23.937046, 68.293585
23.932911, 68.294211
23.927463, 68.297124
23.922761, 68.302263
23.920159, 68.308843
23.920399, 68.318342
23.922557, 68.321781
23.927380, 68.321390
23.932223, 68.321744
23.933689, 68.325203
23.933516, 68.327305
23.933162, 68.331722
23.929237, 68.340594
23.929401, 68.347091
23.932933, 68.350489
23.937818, 68.352347
23.939157, 68.350561
23.937622, 68.344351
23.938834, 68.337312
23.944999, 68.335379
23.949895, 68.337986
23.953395, 68.339884
23.956675, 68.340453
23.958836, 68.340614
23.967163, 68.339470
23.970507, 68.338997
23.973957, 68.342091
23.975376, 68.344620
23.976848, 68.348670
23.977105, 68.358697
23.975095, 68.360228
23.967691, 68.360620
23.954324, 68.361361
23.943122, 68.363883
23.941214, 68.369355
23.942234, 68.374466
23.941592, 68.375458
23.943255, 68.376682
23.946379, 68.377789
23.948784, 68.376846
23.952089, 68.374902
23.959575, 68.372213
23.962280, 68.371934
23.965692, 68.372433
23.969204, 68.377373
23.966998, 68.383452
23.966541, 68.384764
23.965835, 68.386606
23.967073, 68.391463
23.966042, 68.394437
23.965182, 68.395685
23.965840, 68.407447
23.967167, 68.430720
23.967533, 68.455294
23.967689, 68.460182
23.967270, 68.548172
23.967713, 68.549632
23.967704, 68.551105
23.967782, 68.630671
23.967583, 68.631673
23.967491, 68.634746
23.967916, 68.636332
23.967740, 68.638558
23.967612, 68.643229
23.967775, 68.651336
23.967628, 68.653786
23.967938, 68.657446
23.967766, 68.667034
23.967535, 68.670010
23.967663, 68.713234
23.967974, 68.748366
23.967555, 68.751321
23.967375, 68.752550
23.969169, 68.752653
23.986170, 68.754252
24.080834, 68.759330
24.084359, 68.758913
24.086476, 68.759006
24.089774, 68.759919
24.104876, 68.760746
24.120005, 68.761571
24.127244, 68.761956
24.129094, 68.762606
24.135095, 68.762899
24.195492, 68.765679
24.255899, 68.768686
24.272608, 68.769596
24.284796, 68.769148
24.290509, 68.761716
24.292087, 68.761675
24.294373, 68.763089
24.298168, 68.770621
24.299872, 68.776006
24.307486, 68.794272
24.312836, 68.805817
24.311505, 68.817214
24.315565, 68.822489
24.316760, 68.824334
24.316831, 68.827535
24.281304, 68.842144
24.277719, 68.842937
24.257519, 68.842058
24.221063, 68.851028
24.216837, 68.852761
24.215954, 68.854435
24.213773, 68.858767
24.212147, 68.866335
24.211931, 68.867915
24.211998, 68.871389
24.212601, 68.873575
24.213236, 68.875483
24.214882, 68.878393
24.225167, 68.884556
24.257113, 68.893447
24.258643, 68.894032
24.261251, 68.894792
24.269098, 68.898945
24.274600, 68.902733
24.284469, 68.914442
24.295624, 68.933650
24.302123, 68.943170
24.288406, 68.957049
24.271708, 68.969049
24.260310, 68.972909
24.233382, 68.982079
24.232020, 68.983563
24.227638, 68.989574
24.223193, 69.005187
24.223479, 69.007905
24.229533, 69.022162
24.234083, 69.029052
24.241593, 69.034847
24.245052, 69.039989
24.262375, 69.072987
24.272338, 69.092009
24.272115, 69.098043
24.260143, 69.129745
24.258306, 69.134741
24.257009, 69.140000
24.237932, 69.192765
24.259281, 69.250526
24.280708, 69.308628
24.276379, 69.332639
24.273977, 69.351803
24.273191, 69.352921
24.271710, 69.364786
24.270403, 69.375070
24.272262, 69.401369
24.279505, 69.437361
24.280018, 69.443053
24.279011, 69.449729
24.270278, 69.467398
24.268246, 69.481222
24.267797, 69.484443
24.271684, 69.511590
24.277113, 69.535471
24.277426, 69.539890
24.282782, 69.563396
24.291329, 69.587866
24.290124, 69.595019
24.287902, 69.595437
24.281227, 69.604235
24.184103, 69.715024
24.171842, 69.730090
24.171379, 69.772162
24.171989, 69.811706
24.170719, 69.878538
24.171211, 69.952968
24.170937, 69.980189
24.170070, 69.997897
24.169916, 70.016470
24.170068, 70.017467
24.171595, 70.025065
24.178149, 70.038453
24.181711, 70.042294
24.182883, 70.043574
24.190178, 70.051554
24.196716, 70.063820
24.197168, 70.064762
24.198074, 70.065598
24.202373, 70.067753
24.217394, 70.072785
24.224019, 70.076328
24.246788, 70.088663
24.267214, 70.095839
24.275885, 70.100277
24.278619, 70.101934
24.282484, 70.104099
24.293615, 70.108097
24.294574, 70.109259
24.295326, 70.110973
24.297845, 70.120339
24.301164, 70.139950
24.301980, 70.150019
24.306146, 70.171672
24.309053, 70.183260
24.310446, 70.187542
24.314939, 70.201134
24.322205, 70.219814
24.324565, 70.246001
24.331519, 70.258735
24.334136, 70.269030
24.335108, 70.271468
24.348118, 70.304037
24.351271, 70.331497
24.353661, 70.352736
24.353258, 70.354969
24.354051, 70.366045
24.353695, 70.372432
24.356459, 70.377575
24.359604, 70.385064
24.359967, 70.386811
24.360301, 70.387808
24.363700, 70.393167
24.369353, 70.401943
24.373088, 70.408700
24.377787, 70.418928
24.380145, 70.425207
24.381569, 70.430003
24.383075, 70.441771
24.383554, 70.444087
24.384525, 70.448892
24.386451, 70.457165
24.387432, 70.462964
24.389788, 70.469244
24.392134, 70.474527
24.392336, 70.475614
24.394499, 70.482270
24.399242, 70.499457
24.401833, 70.509006
24.404948, 70.521749
24.408053, 70.534492
24.409631, 70.542393
24.412676, 70.548658
24.415712, 70.554922
24.418756, 70.561184
24.420304, 70.567466
24.421692, 70.573573
24.420402, 70.576468
24.417971, 70.581179
24.415065, 70.588058
24.411170, 70.594948
24.409237, 70.599652
24.408249, 70.600022
24.403771, 70.598817
24.399287, 70.596532
24.393815, 70.594256
24.388334, 70.591986
24.385841, 70.590756
24.379855, 70.587408
24.375368, 70.584583
24.369883, 70.581769
24.366390, 70.580015
24.364893, 70.578774
24.360885, 70.574324
24.359878, 70.573076
24.356252, 70.564713
24.354318, 70.562308
24.352383, 70.559905
24.348568, 70.560650
24.335228, 70.564629
24.327617, 70.567495
24.322863, 70.569290
24.318126, 70.573161
24.312399, 70.573921
24.307633, 70.574677
24.303843, 70.577495
24.294282, 70.577268
24.285720, 70.580144
24.278086, 70.581968
24.272356, 70.581694
24.267538, 70.578286
24.264666, 70.576934
24.261785, 70.575585
24.255073, 70.574282
24.252229, 70.576048
24.248468, 70.581986
24.245720, 70.593106
24.244803, 70.596927
24.242267, 70.602705
24.238936, 70.610842
24.224596, 70.644693
24.220321, 70.669567
24.220279, 70.688769
24.216887, 70.711181
24.216531, 70.722035
24.218626, 70.727662
24.220276, 70.734519
24.219649, 70.741451
24.219323, 70.749095
24.219418, 70.759204
24.220290, 70.767571
24.221216, 70.782872
24.223731, 70.796419
24.226283, 70.814300
24.228849, 70.833917
24.232076, 70.839664
24.236908, 70.845389
24.238518, 70.846820
24.240921, 70.848238
24.242377, 70.850223
24.244535, 70.854877
24.245594, 70.860042
24.244727, 70.863626
24.244300, 70.867406
24.246415, 70.878988
24.247335, 70.879455
24.247582, 70.881202
24.256742, 70.897092
24.259516, 70.904666
24.261456, 70.906588
24.263305, 70.907244
24.265097, 70.899841
24.266914, 70.895457
24.268730, 70.891078
24.271444, 70.883659
24.275359, 70.877900
24.278876, 70.875965
24.282490, 70.874204
24.287472, 70.873103
24.290435, 70.873074
24.293261, 70.873572
24.297282, 70.874006
24.300080, 70.876664
24.302887, 70.879321
24.304752, 70.881988
24.307583, 70.888681
24.309482, 70.894373
24.310704, 70.895688
24.312215, 70.898825
24.313215, 70.899367
24.313774, 70.900712
24.315945, 70.904419
24.318559, 70.906594
24.321247, 70.910298
24.323553, 70.913952
24.324825, 70.914566
24.325822, 70.915957
24.329629, 70.918148
24.332550, 70.922027
24.335673, 70.927034
24.340358, 70.933711
24.343162, 70.937379
24.345984, 70.942056
24.349711, 70.945717
24.352519, 70.949044
24.353499, 70.956767
24.354481, 70.963474
24.358248, 70.971170
24.361990, 70.976842
24.364801, 70.981521
24.365751, 70.984206
24.366708, 70.987892
24.364880, 70.990595
24.362111, 70.992299
24.359351, 70.994007
24.355683, 70.998744
24.352929, 71.002465
24.352030, 71.006167
24.351169, 71.014909
24.351203, 71.018603
24.351387, 71.023246
24.353279, 71.036794
24.360579, 71.052373
24.361529, 71.056119
24.362701, 71.057010
24.374274, 71.065171
24.378126, 71.066866
24.386215, 71.076711
24.387258, 71.078129
24.389341, 71.083268
24.396403, 71.111448
24.398614, 71.115011
24.407455, 71.121825
24.414593, 71.123769
24.419462, 71.124182
24.420604, 71.122444
24.433414, 71.114229
24.436775, 71.109017
24.438523, 71.084455
24.436674, 71.030886
24.436194, 71.028436
24.436800, 71.026578
24.441182, 71.012940
24.443296, 71.007112
24.445927, 71.000001
24.448391, 70.997273
24.453026, 70.996730
24.472812, 70.997279
24.497683, 71.001513
24.508129, 71.004101
24.528949, 71.005292
24.535041, 70.999700
24.547592, 70.988206
24.572717, 70.993417
24.576344, 70.993510
24.578450, 70.992614
24.581296, 70.991209
24.591016, 70.988688
24.605501, 70.990662
24.621840, 71.000370
24.626592, 71.005468
24.627862, 71.006836
24.628671, 71.007431
24.636740, 71.010745
24.641251, 71.024776
24.644947, 71.036458
24.647432, 71.041297
24.649068, 71.030938
24.654059, 71.043488
24.658886, 71.058533
24.662559, 71.065048
24.674267, 71.079331
24.687570, 71.085838
24.693300, 71.086083
24.697571, 71.083169
24.703850, 71.077171
24.718081, 71.063496
24.726717, 71.060281
24.730645, 71.057183
24.733111, 71.055870
24.732575, 71.058100
24.745071, 71.053448
24.745861, 71.053013
24.748331, 71.051643
24.761694, 71.044508
24.766838, 71.040989
24.805059, 71.026058
24.827524, 71.014355
24.842281, 71.003214
24.844948, 71.001892
24.848072, 71.000362
24.859339, 70.994804
24.878992, 70.980366
24.883730, 70.976116
24.896296, 70.969456
24.914896, 70.952707
24.921093, 70.947050
24.941284, 70.936310
24.980305, 70.923471
25.001579, 70.916508
25.048498, 70.905664
25.052475, 70.904745
25.064865, 70.903055
25.102062, 70.896492
25.126760, 70.891294
25.151175, 70.885519
25.160742, 70.875782
25.170435, 70.865988
25.183027, 70.851982
25.189495, 70.847158
25.191076, 70.845415
25.231295, 70.800514
25.247377, 70.787340
25.247871, 70.786753
25.249678, 70.784678
25.272696, 70.757576
25.282751, 70.750179
25.304129, 70.744722
25.328848, 70.735466
25.342712, 70.723475
25.353157, 70.714371
25.368185, 70.697100
25.372208, 70.693136
25.386484, 70.678225
25.393585, 70.669884
25.395348, 70.667854
25.395330, 70.666870
25.397573, 70.665339
25.403217, 70.664852
25.409336, 70.667465
25.420012, 70.670246
25.424767, 70.671015
25.455732, 70.670938
25.481808, 70.674364
25.497820, 70.676489
25.511709, 70.676758
25.518972, 70.677532
25.519514, 70.677092
25.525660, 70.679453
25.526548, 70.679337
25.527529, 70.677092
25.532249, 70.667772
25.539442, 70.668119
25.540932, 70.668217
25.541468, 70.667448
25.541718, 70.668453
25.543552, 70.668545
25.597122, 70.669046
25.598919, 70.669113
25.622467, 70.671183
25.628248, 70.671692
25.654884, 70.672831
25.660608, 70.673077
25.669233, 70.673115
25.688807, 70.668158
25.694534, 70.664934
25.705805, 70.657982
25.709723, 70.652817
25.710361, 70.651234
25.712412, 70.647448
25.714560, 70.640862
25.715219, 70.638859
25.715265, 70.635946
25.714575, 70.634464
25.715464, 70.630396
25.715462, 70.622797
25.715427, 70.608946
25.712118, 70.593563
25.699562, 70.566441
25.695402, 70.557484
25.686150, 70.528629
25.685867, 70.527775
25.685343, 70.524317
25.685314, 70.481707
25.683809, 70.461685
25.682953, 70.451069
25.679214, 70.416513
25.675987, 70.399897
25.673557, 70.390734
25.673920, 70.385487
25.674387, 70.383348
25.678335, 70.366226
25.681623, 70.356661
25.709261, 70.276060
25.711628, 70.270411
25.713793, 70.266739
25.719133, 70.263126
25.752810, 70.251650
25.776871, 70.235392
25.777275, 70.235004
25.778990, 70.233366
25.798628, 70.214670
25.816082, 70.194090
25.830484, 70.168785
25.855301, 70.156235
25.859978, 70.152370
25.869884, 70.145618
25.874296, 70.143255
25.875919, 70.141949
25.877369, 70.140953
25.884912, 70.133799
25.901659, 70.124418
25.915070, 70.114456
25.935461, 70.099272
25.947622, 70.097229
25.993084, 70.091831
26.008728, 70.090765
26.020117, 70.090004
26.061644, 70.085814
26.087856, 70.086414
26.098013, 70.092949
26.100601, 70.095148
26.102299, 70.096628
26.114119, 70.105921
26.116152, 70.107649
26.117121, 70.108261
26.119146, 70.109509
26.120029, 70.110048
26.128696, 70.118172
26.140226, 70.125742
26.152506, 70.135307
26.153347, 70.136053
26.154465, 70.137041
26.170364, 70.147461
26.206297, 70.162945
26.209770, 70.164438
26.210852, 70.164921
26.214325, 70.166412
26.231136, 70.172113
26.242004, 70.174015
26.256685, 70.174171
26.263878, 70.171988
26.277138, 70.168768
26.282316, 70.168261
26.287222, 70.165777
26.294016, 70.165739
26.300886, 70.165701
26.329996, 70.174490
26.339048, 70.176285
26.354805, 70.180946
26.361418, 70.183538
26.375441, 70.184191
26.386002, 70.183222
26.392328, 70.181772
26.424051, 70.177923
26.425882, 70.177698
26.440351, 70.178493
26.477640, 70.182535
26.484262, 70.183317
26.496216, 70.182137
26.506084, 70.178757
26.538086, 70.176371
26.551100, 70.173300
26.560417, 70.164017
26.566757, 70.154165
26.567463, 70.153000
26.567734, 70.152559
26.573017, 70.139111
26.582865, 70.124735
26.586836, 70.118919
26.588396, 70.117861
26.590065, 70.111744
26.592690, 70.106960
26.594995, 70.098606
26.600176, 70.064333
26.600971, 70.049868
26.600965, 70.048466
26.599039, 70.041752
26.594845, 70.018536
26.592134, 70.003141
26.587917, 69.973986
26.582823, 69.912958
26.581310, 69.894882
26.581167, 69.884323
26.581093, 69.882872
26.580561, 69.879366
26.582268, 69.874802
26.585871, 69.859266
26.587004, 69.851147
26.587435, 69.847921
26.588583, 69.838600
26.597635, 69.804438
26.599001, 69.800776
26.600088, 69.799059
26.614042, 69.776085
26.622519, 69.765789
26.646317, 69.736986
26.647224, 69.736704
26.654573, 69.722378
26.661997, 69.710903
26.665913, 69.698790
26.674517, 69.677629
26.676830, 69.670284
26.692339, 69.638390
26.693359, 69.634094
26.704872, 69.603588
26.707619, 69.597479
26.710505, 69.591492
26.720415, 69.570835
26.728058, 69.552977
26.733553, 69.537788
26.741959, 69.514688
26.743109, 69.513836
26.745762, 69.510916
26.750780, 69.506880
26.753016, 69.505558
26.767767, 69.500458
26.789747, 69.490068
26.799421, 69.486418
26.808002, 69.484365
26.818624, 69.485828
26.831535, 69.487806
26.871981, 69.498888
26.894491, 69.501545
26.953823, 69.508566
26.970205, 69.510185
27.009560, 69.514166
27.013868, 69.515188
27.014429, 69.515427
27.042652, 69.528336
27.065001, 69.538538
27.102655, 69.551527
27.103319, 69.551762
27.105467, 69.553001
27.123156, 69.563021
27.134035, 69.567123
27.156979, 69.578012
27.157949, 69.578547
27.173294, 69.584131
27.182938, 69.589685
27.195095, 69.603090
27.197264, 69.608080
27.198074, 69.610464
27.198254, 69.611076
27.205919, 69.619694
27.218590, 69.635836
27.223248, 69.642496
27.233442, 69.653814
27.254198, 69.671904
27.262629, 69.681303
27.265934, 69.685337
27.285227, 69.705095
27.291533, 69.713511
27.324657, 69.763950
27.346621, 69.786661
27.350222, 69.790386
27.351458, 69.792276
27.362627, 69.810528
27.382263, 69.834862
27.393856, 69.853136
27.409184, 69.871668
27.429859, 69.889668
27.438423, 69.897165
27.460436, 69.913235
27.476912, 69.922134
27.480854, 69.924955
27.484205, 69.926224
27.502493, 69.940788
27.518311, 69.959358
27.522875, 69.964792
27.532286, 69.977808
27.536993, 69.985088
27.541756, 69.993296
27.545105, 69.999508
27.561317, 70.024647
27.571802, 70.032314
27.575609, 70.034630
27.577564, 70.035606
27.585993, 70.039679
27.612867, 70.049868
27.623732, 70.056038
27.629341, 70.057690
27.630703, 70.058039
27.634771, 70.059397
27.636885, 70.060501
27.664211, 70.075064
27.684452, 70.082144
27.697298, 70.088398
27.714394, 70.095491
27.716047, 70.096245
27.725582, 70.099495
27.732500, 70.101164
27.749914, 70.110035
27.756451, 70.113211
27.771706, 70.118629
27.781031, 70.121426
27.807024, 70.134689
27.819000, 70.146212
27.827297, 70.154222
27.866541, 70.197321
27.867891, 70.198473
27.869299, 70.200035
27.876616, 70.205343
27.898386, 70.224888
27.906477, 70.236891
27.908249, 70.241545
27.913589, 70.250160
27.916264, 70.253294
27.924988, 70.273134
27.936596, 70.293550
27.943996, 70.303642
27.948879, 70.310261
27.989191, 70.348961
27.995855, 70.355356
28.009251, 70.370817
28.010031, 70.370926
28.010834, 70.371784
28.012032, 70.374315
28.012932, 70.392485
28.016073, 70.410473
28.021574, 70.442387
28.032438, 70.474977
28.032806, 70.476185
28.036583, 70.496723
28.032125, 70.536505
28.031294, 70.539934
28.029390, 70.547503
28.022545, 70.563269
28.019163, 70.569290
28.009645, 70.592453
28.008080, 70.593756
28.006046, 70.594059
28.002701, 70.596693
28.002266, 70.597195
28.000713, 70.597229
28.000746, 70.599270
27.998743, 70.601641
27.994905, 70.602711
27.993940, 70.603739
27.984062, 70.614683
27.977140, 70.619152
27.956705, 70.642929
27.934887, 70.668356
27.929260, 70.671965
27.923948, 70.677013
27.891043, 70.681032
27.872765, 70.680368
27.870359, 70.680317
27.842079, 70.683842
27.828150, 70.687445
27.810982, 70.699499
27.799803, 70.709024
27.790854, 70.714550
27.788797, 70.716452
27.787626, 70.717739
27.782639, 70.721430
27.751516, 70.737556
27.749432, 70.738964
27.748795, 70.740499
27.746929, 70.741879
27.743052, 70.744589
27.743536, 70.746359
27.728935, 70.762436
27.728001, 70.762663
27.726187, 70.765482
27.724899, 70.767855
27.720314, 70.787020
27.718367, 70.799561
27.714424, 70.817242
27.713383, 70.839684
27.712175, 70.856253
27.710613, 70.867931
27.710096, 70.869743
27.708225, 70.882538
27.710001, 70.896395
27.710369, 70.905300
27.728395, 70.948534
27.729139, 70.950350
27.732224, 70.960188
27.736027, 70.968349
27.743622, 70.983072
27.766479, 71.032892
27.773045, 71.054895
27.777407, 71.069487
27.785791, 71.086073
27.807087, 71.139187
27.820637, 71.173052
27.823023, 71.183174
27.832853, 71.208136
27.837204, 71.229654
27.841337, 71.242254
27.845364, 71.254829
27.850178, 71.272631
27.859776, 71.325579
27.862680, 71.341743
27.869730, 71.381008
27.873468, 71.409752
27.872881, 71.412653
27.871628, 71.418810
27.873564, 71.447994
27.872873, 71.499928
27.872540, 71.523907
27.872463, 71.531080
27.873322, 71.549368
27.877237, 71.586988
27.875015, 71.604916
27.875187, 71.621264
27.875431, 71.644958
27.875565, 71.658850
27.879271, 71.664513
27.883804, 71.681622
27.889057, 71.698719
27.897987, 71.720678
27.906950, 71.744280
27.913572, 71.760506
27.916187, 71.766510
27.936523, 71.827362
27.947319, 71.859678
27.960907, 71.894373
27.962629, 71.897573
27.963213, 71.898657
27.974777, 71.902855
27.989218, 71.904961
28.003248, 71.906885
28.019728, 71.910139
28.031956, 71.913437
28.040493, 71.914042
28.044149, 71.914680
28.053902, 71.913900
28.071001, 71.919203
28.081383, 71.921839
28.097244, 71.923733
28.111290, 71.927011
28.120464, 71.929665
28.127789, 71.932333
28.132694, 71.935040
28.145559, 71.944498
28.158457, 71.955360
28.171017, 71.967981
28.183954, 71.976839
28.214113, 71.999083
28.232256, 72.021305
28.236715, 72.027578
28.249006, 72.046564
28.266310, 72.068626
28.283894, 72.093260
28.284943, 72.095015
28.285666, 72.096247
28.288237, 72.100626
28.295246, 72.111107
28.308798, 72.128714
28.348763, 72.164890
28.350840, 72.166277
28.352175, 72.167065
28.354631, 72.169273
28.374216, 72.191044
28.382565, 72.196835
28.383299, 72.197399
28.384918, 72.199207
28.390358, 72.205206
28.393547, 72.206516
28.402113, 72.210033
28.414600, 72.213285
28.434305, 72.220392
28.462168, 72.229513
28.470219, 72.231836
28.474499, 72.233103
28.482157, 72.235615
28.483891, 72.236122
28.500307, 72.243599
28.501316, 72.244061
28.507645, 72.245409
28.541113, 72.256786
28.543392, 72.257940
28.545725, 72.258778
28.555468, 72.263948
28.579908, 72.270180
28.584633, 72.272509
28.609299, 72.281475
28.624783, 72.287077
28.636284, 72.290710
28.638092, 72.290205
28.654997, 72.293751
28.666159, 72.298943
28.667986, 72.300730
28.673431, 72.302116
28.680012, 72.308567
28.686350, 72.311617
28.698845, 72.324842
28.721014, 72.348330
28.725433, 72.350384
28.746778, 72.369877
28.760620, 72.382490
28.768799, 72.388865
28.782692, 72.406963
28.785641, 72.413841
28.793291, 72.435246
28.797825, 72.450933
28.803850, 72.463606
28.807133, 72.472538
28.814966, 72.489260
28.824783, 72.508347
28.833046, 72.524414
28.852501, 72.556246
28.870253, 72.592674
28.871586, 72.594883
28.872284, 72.596291
28.903189, 72.648455
28.907410, 72.655592
28.910944, 72.663387
